Time,Latitude,Longitude,Altitude,Speed
2024-03-13 11:35:34.483,10.777033,106.6308172,5.699999809265137,2.209672689437866
2024-03-13 11:35:39.483,10.7769624,106.6308309,5.699999809265137,0.664697527885437
2024-03-13 11:35:44.484,10.7768934,106.6308627,5.0,2.336944580078125
2024-03-13 11:35:49.484,10.7768073,106.6311385,5.300000190734863,7.163488388061523
2024-03-13 11:35:54.484,10.7767006,106.6314206,5.300000190734863,6.254408836364746
2024-03-13 11:35:59.484,10.7766143,106.6317115,5.300000190734863,6.091548442840576
2024-03-13 11:36:03.484,10.7765482,106.6319248,5.300000190734863,5.7629008293151855
2024-03-13 11:36:09.483,10.7764657,106.632203,5.300000190734863,4.914427757263184
2024-03-13 11:36:14.483,10.7763959,106.6323837,5.300000190734863,3.9632887840270996
2024-03-13 11:36:19.483,10.7763316,106.6325409,5.300000190734863,4.288386821746826
2024-03-13 11:36:24.483,10.7762881,106.6327652,5.300000190734863,4.8490095138549805
2024-03-13 11:36:29.483,10.7762628,106.6329437,5.300000190734863,0.8314253687858582
2024-03-13 11:36:34.483,10.7762594,106.632895,5.300000190734863,0.290659099817276
2024-03-13 11:36:39.483,10.7762508,106.6328378,5.300000190734863,1.2373605966567993
2024-03-13 11:36:44.481,10.7762526,106.6328254,5.300000190734863,0.30425798892974854
2024-03-13 11:36:47.483,10.7762547,106.6328244,5.300000190734863,0.09388281404972076
2024-03-13 11:36:50.485,10.7762581,106.632822,5.300000190734863,0.1494894176721573
2024-03-13 11:36:54.269,10.7762619,106.6328193,5.300000190734863,0.14146015048027039
2024-03-13 11:37:00.483,10.7762614,106.6328156,5.300000190734863,0.08600176870822906
2024-03-13 11:37:04.519,10.7762628,106.6328131,5.300000190734863,0.0836954340338707
2024-03-13 11:37:10.484,10.7762583,106.6328129,6.016627160110097,0.04617905244231224
2024-03-13 11:37:15.483,10.7762579,106.6328119,5.8496302890131915,0.023964490741491318
2024-03-13 11:37:20.483,10.7762576,106.6328112,5.964536038941759,0.016922101378440857
2024-03-13 11:37:24.484,10.7762576,106.632811,5.724001789780949,0.005920332856476307
2024-03-13 11:37:29.483,10.7762575,106.6328109,5.60909930936181,0.003141581080853939
2024-03-13 11:37:34.483,10.7762575,106.6328109,5.556500028341539,0.0016016215085983276
2024-03-13 11:37:39.483,10.7762575,106.6328108,5.755153398029005,0.0021269565913826227
2024-03-13 11:37:44.484,10.7762575,106.6328108,5.640250494182261,0.00003732956247404218
2024-03-13 11:37:49.485,10.7762575,106.6328108,5.807753915155256,0.000012796755981980823
2024-03-13 11:37:54.484,10.7762877,106.6327954,6.400000095367432,1.3954548835754395
2024-03-13 11:37:59.483,10.7763265,106.6327409,5.85116235540454,0.996993362903595
2024-03-13 11:38:04.660,10.7763518,106.6327024,5.516667780874457,0.9924299716949463
2024-03-13 11:38:11.483,10.7763976,106.6323395,5.571309501546185,4.2345967292785645
2024-03-13 11:38:16.483,10.7764577,106.6321472,6.400000095367432,2.4751572608947754
2024-03-13 11:38:21.483,10.776504,106.6320222,5.972707173976282,4.375122547149658
2024-03-13 11:38:26.483,10.7765624,106.6318304,5.888953414300968,2.53471040725708
2024-03-13 11:38:31.482,10.776642,106.6316192,6.286280448367272,6.543088436126709
2024-03-13 11:38:34.483,10.7767107,106.6314476,6.349098642884961,6.569504261016846
2024-03-13 11:38:39.904,10.7768065,106.6311941,5.300000190734863,5.808782577514648
2024-03-13 11:38:42.483,10.7768918,106.6309439,5.300000190734863,6.3067498207092285
2024-03-13 11:38:46.483,10.7769483,106.6307221,5.300000190734863,7.045562744140625
2024-03-13 11:38:51.483,10.7770531,106.6303966,5.300000190734863,7.129796504974365
2024-03-13 11:38:56.483,10.7771265,106.6300887,5.300000190734863,6.0845441818237305
2024-03-13 11:39:01.482,10.7771977,106.6298201,5.300000190734863,6.7570624351501465
2024-03-13 11:39:06.483,10.7772965,106.6295282,5.300000190734863,7.22764778137207
2024-03-13 11:39:11.483,10.7773871,106.6292222,5.300000190734863,5.899941921234131
2024-03-13 11:39:16.483,10.77744,106.6290821,5.199999809265137,2.039644718170166
2024-03-13 11:39:21.482,10.7774587,106.6289732,5.199999809265137,2.1299824714660645
2024-03-13 11:39:26.483,10.7774918,106.6288942,5.099999904632568,1.9101417064666748
2024-03-13 11:39:31.483,10.777563,106.6287666,5.099999904632568,2.968616485595703
2024-03-13 11:39:36.482,10.7776942,106.6288267,6.200000286102295,5.1198954582214355
2024-03-13 11:39:41.482,10.7778927,106.6291836,6.200000286102295,9.373719215393066
2024-03-13 11:39:46.483,10.7781148,106.6295957,6.200000286102295,9.72899341583252
2024-03-13 11:39:51.483,10.7783091,106.6299996,6.200000286102295,8.933256149291992
2024-03-13 11:39:56.483,10.7785037,106.6303195,6.200000286102295,7.804267883300781
2024-03-13 11:40:01.483,10.7786371,106.630605,6.200000286102295,6.1563029289245605
2024-03-13 11:40:06.483,10.7787282,106.6307545,6.200000286102295,2.651237726211548
2024-03-13 11:40:11.483,10.778786,106.63086,6.200000286102295,4.7105488777160645
2024-03-13 11:40:16.483,10.7789205,106.6310398,6.200000286102295,2.345986843109131
2024-03-13 11:40:21.482,10.7791023,106.6309963,6.200000286102295,3.8753268718719482
2024-03-13 11:40:26.482,10.7793891,106.6309851,6.200000286102295,7.69839334487915
2024-03-13 11:40:29.482,10.7795985,106.6310074,6.200000286102295,7.709869384765625
2024-03-13 11:40:34.609,10.7799278,106.6310425,7.099999904632568,7.549376010894775
2024-03-13 11:40:37.483,10.7802534,106.6311312,7.099999904632568,7.569632053375244
2024-03-13 11:40:41.482,10.7803842,106.6311893,7.099999904632568,4.550484657287598
2024-03-13 11:40:46.483,10.7805975,106.6312685,6.800000190734863,3.218661308288574
2024-03-13 11:40:53.483,10.7807243,106.6313135,6.800000190734863,0.7547227144241333
2024-03-13 11:40:56.841,10.7807409,106.6313182,5.099999904632568,0.7068346738815308
2024-03-13 11:41:01.776,10.7806876,106.63131,6.5,0.12671594321727753
2024-03-13 11:41:06.795,10.7807021,106.6313547,6.5,0.37034156918525696
2024-03-13 11:41:12.358,10.7809671,106.6314717,5.099999904632568,1.9474691152572632
2024-03-13 11:41:16.795,10.7810046,106.631564,6.5,2.3192083835601807
2024-03-13 11:41:22.447,10.7812419,106.6316479,6.5,4.146003246307373
2024-03-13 11:41:27.102,10.781222,106.631613,5.099999904632568,0.8330429196357727
2024-03-13 11:41:31.860,10.780945,106.6315489,3.700000047683716,3.10278582572937
2024-03-13 11:41:36.912,10.7809586,106.6315585,6.099999904632568,1.5581560134887695
